source,voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,p_alien_per_port,p_intro_per_port,p_estab_per_port,pr_inv_per_port,p_invasion
observed,194,Reefer,4,10100.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.09992211, 0.14330329, 0.19529869, 0.32668995, 0.51011592, 0.59212494]","[0.0001061, 0.0001061, 0.00013195, 0.00013092, 0.00013092, 0.00013092]","[1.06018e-05, 1.52046e-05, 2.57701e-05, 4.27701e-05, 6.67842e-05, 7.75208e-05]",0.0002386298
observed,195,Reefer,0,10100.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.24590982, 0.31433501, 0.40281523, 0.52924926, 0.62877658]","[0.00013195, 0.00013195, 9.871e-05, 0.0001061, 0.0001061]","[3.24483e-05, 4.14772e-05, 3.97619e-05, 5.61536e-05, 6.67135e-05]",0.0002365325
observed,196,Reefer,0,10100.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.25486945, 0.32024829, 0.40723474, 0.53520732, 0.63705712]","[0.00013195, 0.00013195, 9.871e-05, 0.0001061, 0.0001061]","[3.36306e-05, 4.22574e-05, 4.01982e-05, 5.67858e-05, 6.75921e-05]",0.0002404414
observed,197,Reefer,0,10100.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.11987511, 0.15192576, 0.21169922, 0.2808891, 0.50263739, 0.63052911]","[0.00013195, 0.00013195, 0.0001061, 0.00013195, 0.0001061, 0.0001061]","[1.58178e-05, 2.00469e-05, 2.24614e-05, 3.70639e-05, 5.33301e-05, 6.68995e-05]",0.0002156013
observed,207,Bulker,0,55458.0,7,LYTTELTON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.04998775, 0.14131512, 0.35393499, 0.57962416, 0.65978519, 0.6809101]","[8.967e-05, 9.156e-05, 0.00012132, 0.00010536, 0.00010536, 0.00010536]","[4.4822e-06, 1.29384e-05, 4.29411e-05, 6.10719e-05, 6.9518e-05, 7.17439e-05]",0.0002626689
observed,209,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39133339, 0.40654321, 0.42739978, 0.57273426, 0.61412695, 0.70314053]","[0.00012209, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[4.77788e-05, 4.96358e-05, 5.21822e-05, 7.70874e-05, 8.26586e-05, 9.46394e-05]",0.0004039152
observed,210,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28995744, 0.46648792, 0.49249996, 0.54319449, 0.59233824, 0.6343749]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[3.82605e-05, 5.69546e-05, 6.01305e-05, 7.31114e-05, 7.9726e-05, 8.53839e-05]",0.0003935031
observed,213,Container,4,24830.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.30037987, 0.31885645, 0.34881742, 0.386835, 0.40953597]","[0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623]","[3.96358e-05, 4.20738e-05, 4.60272e-05, 4.49611e-05, 4.75996e-05]",0.0002202781
observed,216,RoRo,0,14348.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.24104592, 0.29990734, 0.3787343, 0.46028197, 0.54429518, 0.78032573]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[3.18065e-05, 3.95734e-05, 4.99748e-05, 6.07352e-05, 7.18209e-05, 9.05108e-05]",0.0003443733
observed,217,RoRo,0,14348.0,7,AUCKLAND,"[0.999913, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.22496214, 0.3450698, 0.42815613, 0.50830381, 0.59013315, 0.81866075]","[0.00013371, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[3.00767e-05, 4.55327e-05, 5.64961e-05, 6.70718e-05, 7.78693e-05, 9.49574e-05]",0.0003719477
observed,218,RoRo,0,14348.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.28161481, 0.34804673, 0.42681707, 0.51605106, 0.59248291, 0.8222982]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[3.71597e-05, 4.59255e-05, 5.63194e-05, 6.8094e-05, 7.81794e-05, 9.53793e-05]",0.000380998
observed,223,Container,0,23075.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998, 0.999902]","[0.23668957, 0.26326927, 0.27796756, 0.36846118, 0.43778127, 0.4885767]","[0.00011063, 0.00011623, 0.00011623, 0.00013992, 0.00013088, 0.00013371]","[2.6185e-05, 3.05993e-05, 3.23076e-05, 5.15568e-05, 5.72961e-05, 6.53203e-05]",0.0002632369
observed,230,General Cargo,0,51800.0,7,LYTTELTON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31544775, 0.42987182, 0.52969391, 0.59655993, 0.64771349, 0.67666528]","[0.00010536, 0.00010536, 0.00012132, 0.00010536, 0.00010536, 0.00010536]","[3.3237e-05, 4.52933e-05, 6.4265e-05, 6.28563e-05, 6.82461e-05, 7.12966e-05]",0.0003451452
observed,240,Tanker,0,11545.0,7,NEW PLYMOUTH,"[1.0, 1.0, 1.0, 0.999975, 0.999861, 0.999995]","[0.0156646, 0.0418595, 0.14002168, 0.33065444, 0.61950914, 0.83220074]","[8.382e-05, 8.382e-05, 8.776e-05, 0.00010558, 0.00010558, 0.00014047]","[1.3129e-06, 3.5085e-06, 1.22882e-05, 3.49104e-05, 6.54001e-05, 0.0001169004]",0.0002343027
observed,242,Reefer,1,10338.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.19745803, 0.38589101, 0.49552841, 0.57726029]","[0.00013982, 0.00010419, 0.00011482, 0.00012209]","[2.76079e-05, 4.02063e-05, 5.68963e-05, 7.04791e-05]",0.0001951758
observed,243,Reefer,1,10338.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.30762609, 0.37569709, 0.45992421, 0.57462056]","[0.00011482, 0.00012209, 0.00012209, 0.0001346]","[3.53215e-05, 4.58697e-05, 5.61532e-05, 7.73412e-05]",0.0002146688
observed,245,General Cargo,1,10334.0,7,NELSON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.10969676, 0.17051225, 0.23659818, 0.3860598, 0.48109773, 0.59470738]","[0.00012002, 0.0001057, 9.825e-05, 9.103e-05, 0.00011466, 9.103e-05]","[1.31655e-05, 1.80227e-05, 2.3245e-05, 3.51424e-05, 5.51632e-05, 5.41353e-05]",0.0001988584
observed,248,Reefer,1,12912.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.14537431, 0.2073692, 0.26654795, 0.40854501, 0.47914491, 0.63427417]","[9.591e-05, 9.591e-05, 9.591e-05, 0.00011482, 0.00012209, 0.00013092]","[1.39426e-05, 1.98884e-05, 2.55642e-05, 4.69089e-05, 5.84999e-05, 8.30389e-05]",0.0002478191
observed,249,Reefer,4,12912.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.35735324, 0.45064781, 0.54915215, 0.66889781]","[0.00013195, 0.00013195, 0.00013195, 0.00013195]","[4.71535e-05, 5.94639e-05, 7.24618e-05, 8.82625e-05]",0.0002673154
observed,269,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.33320133, 0.49784652, 0.53439949, 0.58087011, 0.63991314, 0.68731322]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[4.39666e-05, 6.07832e-05, 6.52461e-05, 7.81824e-05, 8.61293e-05, 9.25091e-05]",0.0004267416
observed,270,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31388088, 0.49578417, 0.53131694, 0.57778038, 0.63536158, 0.70328117]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[4.14172e-05, 6.05315e-05, 6.48697e-05, 7.77665e-05, 8.55167e-05, 9.46584e-05]",0.0004246858
observed,271,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.33002653, 0.49957261, 0.53364469, 0.58034702, 0.632265, 0.69370036]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[4.35477e-05, 6.0994e-05, 6.51539e-05, 7.8112e-05, 8.50999e-05, 9.33688e-05]",0.0004262014
observed,272,Container,1,110387.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31215162, 0.50253171, 0.53336374, 0.58342468, 0.63123358, 0.70441319]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[4.11891e-05, 6.13553e-05, 6.51196e-05, 7.85262e-05, 8.49611e-05, 9.48107e-05]",0.0004258873
observed,278,Reefer,0,10936.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.18378368, 0.25588079, 0.31785619, 0.40167877, 0.52427122, 0.65662422]","[0.0001061, 0.00013195, 0.00013195, 0.00013195, 0.0001061, 0.0001061]","[1.94995e-05, 3.3764e-05, 4.19418e-05, 5.30024e-05, 5.56255e-05, 6.96682e-05]",0.000273471
observed,284,RoRo,0,16669.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.30357401, 0.38370479, 0.46965213, 0.55074856, 0.62832994, 0.85751601]","[9.871e-05, 9.871e-05, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[2.99658e-05, 3.78755e-05, 6.19716e-05, 7.26724e-05, 8.29095e-05, 9.94642e-05]",0.0003847991
observed,285,RoRo,0,16669.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999861]","[0.34860652, 0.43328541, 0.50851458, 0.57992552, 0.85393623]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[4.59994e-05, 5.71729e-05, 6.70996e-05, 7.65224e-05, 9.9049e-05]",0.0003457963
observed,287,RoRo,1,27100.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998, 0.999913]","[0.30675863, 0.38002586, 0.56676661, 0.63728507, 0.76726769, 0.83977884]","[0.00014211, 0.00014211, 0.00013665, 0.00013992, 0.00013088, 0.00013371]","[4.35926e-05, 5.40044e-05, 7.74474e-05, 8.91718e-05, 0.0001004188, 0.0001122756]",0.0004768176
observed,288,RoRo,1,27100.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20930722, 0.31472318, 0.37436444, 0.42339596, 0.57998242, 0.66833435]","[0.00010419, 9.591e-05, 9.591e-05, 9.591e-05, 0.00012152, 0.00011482]","[2.18079e-05, 3.01846e-05, 3.59047e-05, 4.06072e-05, 7.0477e-05, 7.67378e-05]",0.0002756888
observed,290,Reefer,1,12906.0,6,GISBORNE,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.14463245, 0.20512982, 0.27823651, 0.4193286, 0.65018315]","[0.00012209, 0.00010419, 0.00011482, 0.0001346, 0.00013092]","[1.76585e-05, 2.13726e-05, 3.1947e-05, 5.64397e-05, 8.51217e-05]",0.000212523
observed,292,RoRo,1,16747.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.19702385, 0.24576031, 0.35696332, 0.44406003, 0.51278783, 0.62318866]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00012152, 0.00011482]","[1.88962e-05, 2.35705e-05, 3.71923e-05, 5.39603e-05, 6.23118e-05, 7.15542e-05]",0.0002674566
observed,294,General Cargo,4,10097.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.21599848, 0.33516707, 0.47566183, 0.57331298]","[0.00014211, 0.00011063, 0.00013195, 0.00013195]","[3.06949e-05, 3.70795e-05, 6.27646e-05, 7.56499e-05]",0.0002061736
observed,295,General Cargo,1,10139.0,5,NELSON,"[1.0, 1.0, 1.0, 1.0]","[0.2081161, 0.29599731, 0.50136845, 0.58376082]","[0.00012002, 0.00012002, 8.676e-05, 9.888e-05]","[2.49775e-05, 3.55247e-05, 4.34971e-05, 5.77215e-05]",0.0001617113
observed,298,RoRo,4,16702.0,5,AUCKLAND,"[1.0, 1.0, 0.999998, 0.999913]","[0.32883754, 0.39788772, 0.55684238, 0.85243251]","[0.00011063, 0.00011063, 0.00013088, 0.00013371]","[3.63793e-05, 4.40183e-05, 7.28787e-05, 0.0001139674]",0.0002672188
observed,300,RoRo,0,16702.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998, 0.999913]","[0.26164861, 0.33430436, 0.47920319, 0.55862397, 0.73961543, 0.83660528]","[0.00011063, 0.00011063, 0.00013992, 0.00013992, 0.00013088, 0.00013371]","[2.89462e-05, 3.69841e-05, 6.70523e-05, 7.81652e-05, 9.67997e-05, 0.0001118513]",0.000419728
observed,301,RoRo,0,16702.0,7,AUCKLAND,"[0.999913, 0.999965, 1.0, 1.0, 0.999998, 0.999913]","[0.22306419, 0.28189391, 0.42269372, 0.51276933, 0.74792577, 0.84211005]","[0.00013371, 0.00013371, 0.00011063, 0.00011063, 0.00013088, 0.00013371]","[2.98229e-05, 3.76902e-05, 4.67626e-05, 5.67277e-05, 9.78874e-05, 0.0001125873]",0.0003814203
observed,303,RoRo,0,14283.0,7,AUCKLAND,"[0.999965, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2325316, 0.35198041, 0.4380986, 0.52219244, 0.60493234, 0.67944667]","[0.00013371, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[3.10903e-05, 4.64446e-05, 5.7808e-05, 6.89044e-05, 7.98221e-05, 8.96544e-05]",0.0003736668
observed,305,RoRo,1,14283.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.19543847, 0.34231482, 0.41786633, 0.49813316, 0.5906475, 0.67573124]","[0.00013092, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[2.55867e-05, 4.51692e-05, 5.51383e-05, 6.57297e-05, 7.79372e-05, 8.91642e-05]",0.000358673
observed,312,Container,1,8252.0,5,AUCKLAND,"[0.999659, 1.0, 1.0, 1.0]","[0.09265998, 0.1282056, 0.16684498, 0.20576423]","[0.00011601, 0.00011267, 0.00011623, 0.00013195]","[1.07456e-05, 1.44455e-05, 1.93921e-05, 2.7151e-05]",7.17323e-05
observed,313,Container,1,8252.0,5,AUCKLAND,"[0.999659, 1.0, 1.0, 1.0]","[0.10992678, 0.16366215, 0.1782952, 0.20515128]","[0.00011601, 0.00011623, 0.00011623, 0.00013195]","[1.2748e-05, 1.90221e-05, 2.07229e-05, 2.70701e-05]",7.95608e-05
observed,314,Container,1,8252.0,6,AUCKLAND,"[0.999659, 0.999861, 1.0, 1.0, 1.0]","[0.09533327, 0.10698876, 0.15732737, 0.17111751, 0.19987776]","[0.00011601, 0.00011601, 0.00011623, 0.00011623, 0.00013195]","[1.10556e-05, 1.24097e-05, 1.82859e-05, 1.98887e-05, 2.63743e-05]",8.80112e-05
observed,315,Container,1,8252.0,5,AUCKLAND,"[0.999659, 0.999861, 1.0, 1.0]","[0.11280514, 0.12529462, 0.18392347, 0.21349697]","[0.00011601, 0.00011601, 0.00011623, 0.00013195]","[1.30817e-05, 1.45331e-05, 2.13771e-05, 2.81714e-05]",7.71611e-05
observed,318,Container,1,8252.0,5,AUCKLAND,"[0.999659, 0.999861, 1.0, 1.0]","[0.09010124, 0.10151037, 0.15856196, 0.18887731]","[0.00011601, 0.00011601, 0.00011623, 0.00013195]","[1.04488e-05, 1.17743e-05, 1.84293e-05, 2.49228e-05]",6.55737e-05
observed,319,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.15542376, 0.18346008, 0.20057841, 0.23890385, 0.2605252, 0.28778519]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.80278e-05, 1.91481e-05, 2.09348e-05, 2.77144e-05, 3.02219e-05, 3.33738e-05]",0.0001494116
observed,320,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.1600362, 0.18253459, 0.19973631, 0.23780813, 0.26190589, 0.28420316]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.85628e-05, 1.90515e-05, 2.08469e-05, 2.75872e-05, 3.0382e-05, 3.29584e-05]",0.0001493796
observed,321,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.16457673, 0.18875933, 0.20640527, 0.23601999, 0.26037737, 0.28251011]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.90894e-05, 1.97012e-05, 2.1543e-05, 2.73798e-05, 3.02047e-05, 3.2762e-05]",0.0001506707
observed,322,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.999659, 0.99997]","[0.14578884, 0.1671091, 0.18425493, 0.23219523, 0.25486662, 0.28118308]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.69102e-05, 1.74416e-05, 1.92311e-05, 2.69361e-05, 2.95563e-05, 3.26183e-05]",0.0001426852
observed,324,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.16134086, 0.18396287, 0.2044636, 0.23865518, 0.26257217, 0.28514733]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.87141e-05, 1.92006e-05, 2.13403e-05, 2.76855e-05, 3.04593e-05, 3.30679e-05]",0.0001504584
observed,325,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.16439267, 0.18840766, 0.20816079, 0.24218377, 0.26442807, 0.28711926]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.90681e-05, 1.96645e-05, 2.17262e-05, 2.80948e-05, 3.06746e-05, 3.32965e-05]",0.0001525151
observed,326,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.15827676, 0.18094664, 0.2121019, 0.24242344, 0.2642453, 0.28734425]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.83587e-05, 1.88858e-05, 2.21376e-05, 2.81227e-05, 3.06534e-05, 3.33226e-05]",0.0001514713
observed,327,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.15172989, 0.17121376, 0.18725164, 0.22757064, 0.25210138, 0.28646442]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.75993e-05, 1.787e-05, 1.95439e-05, 2.63996e-05, 2.92447e-05, 3.32206e-05]",0.0001438696
observed,328,Container,2,8252.0,7,AUCKLAND,"[0.999903, 0.999861, 1.0, 1.0, 0.999993, 0.99997]","[0.15931271, 0.17547985, 0.19918908, 0.2175768, 0.25365887, 0.27918212]","[0.00011601, 0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601]","[1.84796e-05, 2.03541e-05, 2.07898e-05, 2.2709e-05, 2.9426e-05, 3.23862e-05]",0.0001441361
observed,329,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.15516548, 0.17674086, 0.20235841, 0.23643273, 0.26247282, 0.28480061]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.79978e-05, 1.84468e-05, 2.11206e-05, 2.74277e-05, 3.04478e-05, 3.30277e-05]",0.0001484593
observed,331,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.16071464, 0.18353905, 0.2002443, 0.24040986, 0.26304779, 0.28647635]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.86415e-05, 1.91564e-05, 2.08999e-05, 2.78891e-05, 3.05145e-05, 3.3222e-05]",0.0001503141
observed,332,Container,2,8252.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 0.99997, 0.999659, 0.999861]","[0.14417096, 0.15903152, 0.19732589, 0.21731869, 0.23691495, 0.28218541]","[0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601, 0.00011601]","[1.50474e-05, 1.65985e-05, 2.28911e-05, 2.52098e-05, 2.74745e-05, 3.2731e-05]",0.0001399443
observed,333,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.14959612, 0.17057236, 0.18831479, 0.23687903, 0.26234635, 0.28488369]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.73518e-05, 1.7803e-05, 1.96548e-05, 2.74795e-05, 3.04331e-05, 3.30373e-05]",0.0001457508
observed,334,Container,2,8252.0,7,AUCKLAND,"[0.999903, 0.999861, 1.0, 1.0, 0.999993, 0.99997]","[0.16041971, 0.17617371, 0.20094945, 0.22133802, 0.25826542, 0.28392856]","[0.00011601, 0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601]","[1.8608e-05, 2.04346e-05, 2.09735e-05, 2.31015e-05, 2.99604e-05, 3.29368e-05]",0.000146006
observed,335,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.99997, 0.999659]","[0.14633112, 0.16630813, 0.18491713, 0.23252339, 0.26245404, 0.2856563]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.69731e-05, 1.7358e-05, 1.93002e-05, 2.69742e-05, 3.04456e-05, 3.31269e-05]",0.0001441695
observed,336,Container,2,8252.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 0.999659, 0.99997]","[0.1525238, 0.17531143, 0.20097471, 0.23320305, 0.25654041, 0.28354315]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011601, 0.00011601]","[1.76914e-05, 1.82976e-05, 2.09762e-05, 2.7053e-05, 2.97504e-05, 3.2892e-05]",0.0001466517
observed,337,Container,2,8252.0,6,AUCKLAND,"[0.999659, 0.999861, 1.0, 1.0, 0.999993]","[0.1705272, 0.19523552, 0.22289313, 0.24307375, 0.27443497]","[0.00011601, 0.00011601, 0.00010437, 0.00010437, 0.00011601]","[1.97756e-05, 2.26456e-05, 2.32639e-05, 2.53702e-05, 3.18362e-05]",0.0001228855
observed,339,General Cargo,2,20202.0,7,AUCKLAND,"[0.999659, 0.999861, 1.0, 1.0, 0.999993, 1.0]","[0.27223938, 0.3647789, 0.50144184, 0.6079409, 0.72646743, 0.8797882]","[0.00011601, 0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011567]","[3.1571e-05, 4.23111e-05, 5.23366e-05, 6.34522e-05, 8.42748e-05, 0.0001017693]",0.0003756579
observed,340,General Cargo,2,20202.0,6,AUCKLAND,"[0.999861, 1.0, 1.0, 1.0, 0.999993]","[0.34775916, 0.46716112, 0.55891005, 0.69741503, 0.89152297]","[0.00011601, 0.00010437, 0.00010437, 0.00011567, 0.00011601]","[4.0337e-05, 4.87587e-05, 5.83347e-05, 8.06733e-05, 0.0001034223]",0.0003314834
observed,341,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999659, 1.0, 1.0, 0.999993]","[0.30276698, 0.39926162, 0.51147348, 0.67369341, 0.76044046, 0.89231083]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[3.16005e-05, 4.16718e-05, 5.93144e-05, 7.79293e-05, 8.79637e-05, 0.0001035137]",0.000401928
observed,342,General Cargo,2,20202.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 1.0, 0.999993, 0.999659]","[0.27839959, 0.38827133, 0.49163006, 0.63362427, 0.82715705, 0.8999278]","[0.00011601, 0.00010437, 0.00010437, 0.00011567, 0.00011601, 0.00011601]","[3.22919e-05, 4.05248e-05, 5.13125e-05, 7.32943e-05, 9.59554e-05, 0.0001043625]",0.0003976777
observed,343,General Cargo,2,20202.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 1.0, 0.999993, 0.999659]","[0.27769469, 0.38157349, 0.49045338, 0.62914234, 0.82526021, 0.89909575]","[0.00011601, 0.00010437, 0.00010437, 0.00011567, 0.00011601, 0.00011601]","[3.22101e-05, 3.98257e-05, 5.11897e-05, 7.27759e-05, 9.57354e-05, 0.000104266]",0.0003959397
observed,344,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 1.0, 1.0, 0.999659]","[0.30629031, 0.40519269, 0.5475755, 0.71031774, 0.80434787, 0.90485333]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[3.19682e-05, 4.22909e-05, 6.35222e-05, 8.21658e-05, 9.30427e-05, 0.0001049337]",0.0004178528
observed,345,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 1.0, 1.0, 0.999659]","[0.2781391, 0.36522629, 0.48747704, 0.69470105, 0.79987481, 0.90128621]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[2.903e-05, 3.81195e-05, 5.65504e-05, 8.03593e-05, 9.25253e-05, 0.0001045201]",0.0004010399
observed,346,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 1.0, 1.0, 0.999659]","[0.30557017, 0.39935045, 0.52734415, 0.69389248, 0.80317962, 0.90294009]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[3.1893e-05, 4.16811e-05, 6.11753e-05, 8.02658e-05, 9.29076e-05, 0.0001047118]",0.0004125657
observed,347,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 1.0, 1.0, 0.999659]","[0.28791388, 0.37625431, 0.50320194, 0.67649285, 0.79817983, 0.90014531]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[3.00502e-05, 3.92705e-05, 5.83746e-05, 7.82531e-05, 9.23292e-05, 0.0001043877]",0.0004025999
observed,348,General Cargo,2,20202.0,7,AUCKLAND,"[1.0, 1.0, 0.999993, 1.0, 1.0, 0.999659]","[0.30203639, 0.39418291, 0.53837892, 0.69442804, 0.8031283, 0.90224058]","[0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567, 0.00011601]","[3.15242e-05, 4.11418e-05, 6.24554e-05, 8.03278e-05, 9.29016e-05, 0.0001046307]",0.0004129125
observed,349,General Cargo,2,20202.0,7,AUCKLAND,"[0.999861, 1.0, 1.0, 0.999993, 1.0, 1.0]","[0.28233826, 0.38369143, 0.48049732, 0.61065792, 0.77813868, 0.8554673]","[0.00011601, 0.00010437, 0.00010437, 0.00011601, 0.00011567, 0.00011567]","[3.27487e-05, 4.00467e-05, 5.01506e-05, 7.08402e-05, 9.0011e-05, 9.89559e-05]",0.0003826939
