voyage_id,vessel_type,dwt,n_ports,nz_dest_port,p_invasion,track,cluster
syn_00376,Container,30852.0,7,NEW PLYMOUTH,0.000206206,Track1,0
syn_00377,Container,30721.0,7,AUCKLAND,0.000301418,Track1,0
syn_00378,RoRo,12988.0,7,AUCKLAND,0.000326735,Track1,0
syn_00379,Tanker,46180.0,7,AUCKLAND,0.000253877,Track1,0
syn_00380,Container,80115.0,7,AUCKLAND,0.000409261,Track1,0
syn_00381,Container,21206.0,5,AUCKLAND,0.000172651,Track1,0
syn_00382,Container,68038.0,7,PORT CHALMERS,0.000234383,Track1,0
syn_00383,Other,5488.0,7,TAURANGA,0.0001005,Track1,0
syn_00384,General Cargo,12672.0,6,AUCKLAND,0.000272797,Track1,0
syn_00385,Tanker,49669.0,7,AUCKLAND,0.000259997,Track1,0
syn_00386,Container,66983.0,7,AUCKLAND,0.000379576,Track1,0
syn_00387,RoRo,15089.0,7,TAURANGA,0.000271725,Track1,0
syn_00388,Container,66983.0,7,AUCKLAND,0.000300039,Track1,0
syn_00389,Container,65710.0,7,LYTTELTON,0.000275129,Track1,0
syn_00390,Container,50985.0,7,AUCKLAND,0.000347553,Track1,0
syn_00391,Container,50201.0,7,AUCKLAND,0.000327574,Track1,0
syn_00392,Container,50985.0,7,AUCKLAND,0.000250432,Track1,0
syn_00393,Reefer,12374.0,7,TAURANGA,0.000292177,Track1,0
syn_00394,Reefer,12354.0,7,NAPIER,0.000233305,Track1,0
syn_00395,General Cargo,7285.0,6,AUCKLAND,0.00019585,Track1,0
syn_00396,Container,69107.0,7,AUCKLAND,0.000405257,Track1,0
syn_00397,Container,51737.0,7,AUCKLAND,0.000339912,Track1,0
syn_00398,Container,30814.0,5,AUCKLAND,0.00020702,Track1,0
syn_00399,RoRo,9653.0,7,AUCKLAND,0.00025546,Track1,0
syn_00400,RoRo,14906.0,6,LYTTELTON,0.000261801,Track1,0
syn_00401,Container,53278.0,7,WELLINGTON,0.000267247,Track1,0
syn_00402,RoRo,12221.0,7,AUCKLAND,0.000283398,Track1,0
syn_00403,Container,30721.0,7,NEW PLYMOUTH,0.000257679,Track1,0
syn_00404,Container,50567.0,7,AUCKLAND,0.000365616,Track1,0
syn_00405,Container,52190.0,7,AUCKLAND,0.000307703,Track1,0
syn_00406,RoRo,22815.0,7,AUCKLAND,0.000473488,Track1,0
syn_00407,Container,30700.0,7,AUCKLAND,0.000265378,Track1,0
syn_00408,Container,50604.0,7,AUCKLAND,0.00035927,Track1,0
syn_00409,RoRo,20581.0,5,AUCKLAND,0.000303665,Track1,0
syn_00410,Container,65710.0,5,LYTTELTON,0.000206029,Track1,0
syn_00411,Reefer,12354.0,6,TAURANGA,0.000328904,Track1,0
syn_00412,Container,53870.0,7,GISBORNE,0.000328637,Track1,0
syn_00413,Container,24615.0,7,AUCKLAND,0.000251655,Track1,0
syn_00414,Container,39383.0,7,NEW PLYMOUTH,0.0002382,Track1,0
syn_00415,Container,53327.0,7,AUCKLAND,0.000334534,Track1,0
syn_00416,Bulker,36644.0,5,TAURANGA,0.000294783,Track1,0
syn_00417,RoRo,14906.0,5,AUCKLAND,0.000281219,Track1,0
syn_00418,Container,52216.0,7,TAURANGA,0.000359819,Track1,0
syn_00419,Container,30700.0,7,AUCKLAND,0.000304861,Track1,0
syn_00420,Container,38420.0,5,PORT CHALMERS,0.000143869,Track1,0
syn_00421,Container,39275.0,7,AUCKLAND,0.000306797,Track1,0
syn_00422,Container,58350.0,5,TIMARU,0.000180579,Track1,0
syn_00423,Container,30852.0,6,AUCKLAND,0.000240046,Track1,0
syn_00424,Container,21475.0,5,NELSON,0.000100522,Track1,0
syn_00425,RoRo,15089.0,7,TIMARU,0.000296973,Track1,0
syn_00426,Container,52216.0,5,GISBORNE,0.000161238,Track1,0
syn_00427,Container,30852.0,7,GISBORNE,0.000287942,Track1,0
syn_00428,Container,52190.0,7,AUCKLAND,0.000313323,Track1,0
syn_00429,General Cargo,17325.0,7,TAURANGA,0.000361714,Track1,0
syn_00430,Container,51822.0,5,GISBORNE,0.000218531,Track1,0
syn_00431,General Cargo,20202.0,7,AUCKLAND,0.000356089,Track1,0
syn_00432,Container,65364.0,7,AUCKLAND,0.000287255,Track1,0
syn_00433,RoRo,20581.0,5,LYTTELTON,0.000238778,Track1,0
syn_00434,RoRo,12867.0,5,AUCKLAND,0.000275275,Track1,0
syn_00435,Container,30852.0,6,NAPIER,0.000261862,Track1,0
syn_00436,RoRo,14906.0,5,NAPIER,0.000205343,Track1,0
syn_00437,Container,80115.0,5,TIMARU,0.000147145,Track1,0
syn_00438,Container,50201.0,7,NEW PLYMOUTH,0.000305638,Track1,0
syn_00439,Bulker,40236.0,5,LYTTELTON,0.00020072,Track1,0
syn_00440,Container,76521.0,7,AUCKLAND,0.000419169,Track1,0
syn_00441,RoRo,14906.0,7,AUCKLAND,0.000295689,Track1,0
syn_00442,Container,30721.0,7,AUCKLAND,0.000283752,Track1,0
syn_00443,Tanker,12702.0,6,LYTTELTON,0.000149467,Track1,0
syn_00444,RoRo,15089.0,7,AUCKLAND,0.000355886,Track1,0
syn_00445,RoRo,12988.0,7,NAPIER,0.000198793,Track1,0
syn_00446,RoRo,17237.0,7,PORT CHALMERS,0.000296169,Track1,0
syn_00447,Container,39200.0,6,TAURANGA,0.000264945,Track1,0
syn_00448,Container,69107.0,7,AUCKLAND,0.000386494,Track1,0
syn_00449,Reefer,9709.0,5,AUCKLAND,0.000222608,Track1,0
syn_00450,Container,39275.0,7,AUCKLAND,0.000313566,Track1,0
syn_00451,Container,80398.0,5,AUCKLAND,0.000304274,Track1,0
syn_00452,RoRo,12988.0,7,AUCKLAND,0.000370541,Track1,0
syn_00453,Container,24157.0,7,AUCKLAND,0.000225695,Track1,0
syn_00454,Container,50201.0,7,AUCKLAND,0.000364594,Track1,0
syn_00455,Container,52532.0,7,AUCKLAND,0.000369213,Track1,0
syn_00456,Container,31756.0,6,AUCKLAND,0.000225733,Track1,0
syn_00457,Container,38004.0,6,AUCKLAND,0.000275662,Track1,0
syn_00458,Container,50567.0,7,AUCKLAND,0.000246038,Track1,0
syn_00459,Container,24646.0,7,AUCKLAND,0.000232021,Track1,0
syn_00460,Container,30721.0,5,TAURANGA,0.000183118,Track1,0
syn_00461,Container,61636.0,7,AUCKLAND,0.000340669,Track1,0
syn_00462,Container,31756.0,7,NELSON,0.00026457,Track1,0
syn_00463,Container,23482.0,7,TIMARU,0.000152483,Track1,0
syn_00464,RoRo,18396.0,5,AUCKLAND,0.000231518,Track1,0
syn_00465,RoRo,20144.0,5,TAURANGA,0.000262149,Track1,0
syn_00466,Reefer,10617.0,7,AUCKLAND,0.000307275,Track1,0
syn_00467,RoRo,20144.0,7,AUCKLAND,0.000343919,Track1,0
syn_00468,Reefer,12313.0,7,AUCKLAND,0.000283878,Track1,0
syn_00469,RoRo,16669.0,6,AUCKLAND,0.000307935,Track1,0
syn_00470,Container,51850.0,7,AUCKLAND,0.000371337,Track1,0
syn_00471,General Cargo,12267.0,5,AUCKLAND,0.000264449,Track1,0
syn_00472,Container,52190.0,7,AUCKLAND,0.00023861,Track1,0
syn_00473,Container,51850.0,7,AUCKLAND,0.000291565,Track1,0
syn_00474,Container,80454.0,5,AUCKLAND,0.000257855,Track1,0
syn_00475,RoRo,14283.0,6,AUCKLAND,0.000233504,Track1,0
syn_00476,Container,69653.0,7,AUCKLAND,0.000399152,Track1,0
syn_00477,Reefer,12354.0,5,WELLINGTON,0.000212744,Track1,0
syn_00478,Container,30721.0,7,LYTTELTON,0.000251733,Track1,0
syn_00479,Container,50567.0,7,AUCKLAND,0.000337352,Track1,0
syn_00480,Tanker,12488.0,7,AUCKLAND,0.000244665,Track1,0
syn_00481,Container,30813.0,7,TAURANGA,0.000272551,Track1,0
syn_00482,RoRo,22815.0,6,AUCKLAND,0.000352891,Track1,0
syn_00483,General Cargo,37154.0,7,AUCKLAND,0.000430552,Track1,0
syn_00484,Container,50567.0,7,TIMARU,0.000231098,Track1,0
syn_00485,Bulker,34552.0,7,AUCKLAND,0.000301302,Track1,0
syn_00486,Container,52216.0,5,AUCKLAND,0.000263868,Track1,0
syn_00487,Container,51687.0,7,AUCKLAND,0.000316398,Track1,0
syn_00488,Container,80225.0,6,AUCKLAND,0.000272544,Track1,0
syn_00489,Container,24663.0,7,PORT CHALMERS,0.000155218,Track1,0
syn_00490,Container,21206.0,7,AUCKLAND,0.000266138,Track1,0
syn_00491,Container,52216.0,7,AUCKLAND,0.000353792,Track1,0
syn_00492,Reefer,10617.0,7,AUCKLAND,0.00031151,Track1,0
syn_00493,RoRo,18918.0,7,AUCKLAND,0.000275385,Track1,0
syn_00494,Container,23252.0,6,AUCKLAND,0.000158361,Track1,0
syn_00495,RoRo,15506.0,7,LYTTELTON,0.0002121,Track1,0
syn_00496,Container,30721.0,7,AUCKLAND,0.000284046,Track1,0
syn_00497,Container,34740.0,5,AUCKLAND,0.000178666,Track1,0
syn_00498,Reefer,12313.0,7,GISBORNE,0.000304584,Track1,0
syn_00499,Container,65710.0,6,PORT CHALMERS,0.000277194,Track1,0
syn_00500,Container,30814.0,7,NELSON,0.000229476,Track1,0
syn_00501,Container,49842.0,7,AUCKLAND,0.000308569,Track1,0
syn_00502,Container,51737.0,7,NEW PLYMOUTH,0.000318473,Track1,0
syn_00503,Container,40208.0,5,AUCKLAND,0.000220187,Track1,0
syn_00504,RoRo,20581.0,7,NAPIER,0.000303772,Track1,0
syn_00505,Container,53327.0,7,AUCKLAND,0.000344927,Track1,0
syn_00506,Container,51737.0,6,TAURANGA,0.000274225,Track1,0
syn_00507,RoRo,14349.0,7,AUCKLAND,0.000345157,Track1,0
syn_00508,Reefer,12354.0,7,GISBORNE,0.0002945,Track1,0
syn_00509,Container,80293.0,5,AUCKLAND,0.0003457,Track1,0
syn_00510,RoRo,14906.0,6,TAURANGA,0.000264934,Track1,0
syn_00511,Container,53278.0,7,AUCKLAND,0.000351304,Track1,0
syn_00512,Container,76521.0,7,AUCKLAND,0.000400131,Track1,0
syn_00513,RoRo,15261.0,7,NELSON,0.000336591,Track1,0
syn_00514,Container,39422.0,7,TAURANGA,0.000279983,Track1,0
syn_00515,RoRo,15506.0,5,TIMARU,0.000239265,Track1,0
syn_00516,RoRo,18418.0,7,AUCKLAND,0.000450227,Track1,0
syn_00517,Container,38975.0,7,AUCKLAND,0.000290189,Track1,0
syn_00518,Container,50567.0,7,AUCKLAND,0.000371402,Track1,0
syn_00519,Container,30721.0,7,AUCKLAND,0.000309604,Track1,0
syn_00520,RoRo,14906.0,5,TAURANGA,0.000223842,Track1,0
syn_00521,Container,31756.0,7,AUCKLAND,0.000298606,Track1,0
syn_00522,RoRo,9274.0,7,AUCKLAND,0.000246942,Track1,0
syn_00523,Container,48015.0,7,AUCKLAND,0.00035288,Track1,0
syn_00524,RoRo,14906.0,7,AUCKLAND,0.00036722,Track1,0
syn_00525,Tanker,12341.0,6,NAPIER,0.00011494,Track1,0
syn_00526,RoRo,12988.0,7,NEW PLYMOUTH,0.000240331,Track1,0
syn_00527,Tanker,49999.0,7,AUCKLAND,0.00024391,Track1,0
syn_00528,RoRo,16837.0,6,AUCKLAND,0.000311813,Track1,0
syn_00529,Container,30814.0,7,AUCKLAND,0.000291582,Track1,0
syn_00530,Container,69653.0,7,AUCKLAND,0.000396147,Track1,0
syn_00531,General Cargo,12649.0,5,GISBORNE,0.000232067,Track1,0
syn_00532,RoRo,11783.0,5,TAURANGA,0.000208837,Track1,0
syn_00533,Container,51737.0,7,AUCKLAND,0.000365748,Track1,0
syn_00534,Container,52190.0,6,GISBORNE,0.000220207,Track1,0
syn_00535,Tanker,21117.0,7,AUCKLAND,0.000144401,Track1,0
syn_00536,Container,39383.0,7,TAURANGA,0.000255154,Track1,0
syn_00537,Container,51850.0,7,AUCKLAND,0.000359781,Track1,0
syn_00538,Container,80409.0,5,AUCKLAND,0.000232958,Track1,0
syn_00539,Container,30852.0,7,NELSON,0.000191936,Track1,0
syn_00540,Bulker,37085.0,7,AUCKLAND,0.000327756,Track1,0
syn_00541,Container,50567.0,7,AUCKLAND,0.000378867,Track1,0
syn_00542,Container,24157.0,7,NAPIER,0.000172154,Track1,0
syn_00543,RoRo,22514.0,7,WELLINGTON,0.000326706,Track1,0
syn_00544,Container,52180.0,7,AUCKLAND,0.000391581,Track1,0
syn_00545,Container,50604.0,7,AUCKLAND,0.000292126,Track1,0
syn_00546,Container,39383.0,5,AUCKLAND,0.000206451,Track1,0
syn_00547,Container,69653.0,7,PORT CHALMERS,0.000286093,Track1,0
syn_00548,RoRo,14906.0,6,AUCKLAND,0.000341313,Track1,0
syn_00549,Container,61636.0,7,NEW PLYMOUTH,0.000316073,Track1,0
syn_00550,Container,50567.0,6,NELSON,0.000219996,Track1,0
syn_00551,Bulker,28343.0,6,TIMARU,0.000159109,Track1,0
syn_00552,Container,51737.0,7,AUCKLAND,0.00040254,Track1,0
syn_00553,Container,50604.0,7,TAURANGA,0.000440378,Track1,0
syn_00554,Container,51737.0,5,WELLINGTON,0.00016434,Track1,0
syn_00555,RoRo,12909.0,7,NEW PLYMOUTH,0.000334121,Track1,0
syn_00556,Container,23435.0,7,AUCKLAND,0.000250015,Track1,0
syn_00557,RoRo,15506.0,5,AUCKLAND,0.000206357,Track1,0
syn_00558,Tanker,49999.0,7,AUCKLAND,0.000248342,Track1,0
syn_00559,Container,62007.0,7,AUCKLAND,0.000349221,Track1,0
syn_00560,Container,30700.0,6,AUCKLAND,0.000257735,Track1,0
syn_00561,RoRo,14906.0,6,AUCKLAND,0.000320565,Track1,0
syn_00562,Container,33937.0,7,AUCKLAND,0.000285141,Track1,0
syn_00563,Reefer,10100.0,5,NEW PLYMOUTH,0.000149168,Track1,0
syn_00564,Tanker,49999.0,7,AUCKLAND,0.000237529,Track1,0
syn_00565,Container,50985.0,7,AUCKLAND,0.000292754,Track1,0
syn_00566,Container,50985.0,7,AUCKLAND,0.000359881,Track1,0
syn_00567,Container,30814.0,7,AUCKLAND,0.000256061,Track1,0
syn_00568,Reefer,12374.0,7,AUCKLAND,0.000390965,Track1,0
syn_00569,RoRo,12221.0,7,TAURANGA,0.000268317,Track1,0
syn_00570,Container,62007.0,7,NELSON,0.000206509,Track1,0
syn_00571,Reefer,12354.0,7,NEW PLYMOUTH,0.000226354,Track1,0
syn_00572,Container,80225.0,7,AUCKLAND,0.000352818,Track1,0
syn_00573,Container,48169.0,5,AUCKLAND,0.000222704,Track1,0
syn_00574,Container,52180.0,6,NAPIER,0.000124083,Track1,0
syn_00575,RoRo,22514.0,6,TIMARU,0.000261391,Track1,0
syn_00576,Bulker,55458.0,7,TIMARU,0.000185223,Track1,0
syn_00577,Container,52216.0,5,PORT CHALMERS,0.000154379,Track1,0
syn_00578,Container,33937.0,7,AUCKLAND,0.000296137,Track1,0
syn_00579,Container,48109.0,5,TIMARU,0.000138458,Track1,0
syn_00580,RoRo,9653.0,5,AUCKLAND,0.000238509,Track1,0
syn_00581,Container,30814.0,6,TAURANGA,0.000211876,Track1,0
syn_00582,Container,39422.0,5,AUCKLAND,0.00019178,Track1,0
syn_00583,Container,52190.0,5,AUCKLAND,0.000205113,Track1,0
syn_00584,Tanker,16297.0,5,GISBORNE,0.00014422,Track1,0
syn_00585,Container,50604.0,5,GISBORNE,0.000204316,Track1,0
syn_00586,RoRo,12988.0,7,AUCKLAND,0.000315249,Track1,0
syn_00587,Reefer,12354.0,7,AUCKLAND,0.000320693,Track1,0
syn_00588,RoRo,20144.0,7,PORT CHALMERS,0.000251082,Track1,0
syn_00589,Container,30813.0,7,AUCKLAND,0.000283531,Track1,0
syn_00590,RoRo,22514.0,5,AUCKLAND,0.000358286,Track1,0
syn_00591,Container,80398.0,5,TAURANGA,0.000259438,Track1,0
syn_00592,Container,53050.0,7,LYTTELTON,0.000274855,Track1,0
syn_00593,RoRo,14906.0,5,GISBORNE,0.000225722,Track1,0
syn_00594,Container,24480.0,6,AUCKLAND,0.000242089,Track1,0
syn_00595,Tanker,49993.0,5,AUCKLAND,0.000255198,Track1,0
syn_00596,Reefer,10318.0,7,AUCKLAND,0.000228081,Track1,0
syn_00597,Container,52190.0,7,AUCKLAND,0.000318175,Track1,0
syn_00598,Container,30700.0,6,AUCKLAND,0.000217607,Track1,0
syn_00599,RoRo,17693.0,5,AUCKLAND,0.0002211,Track1,0
syn_00600,Bulker,28343.0,7,TAURANGA,0.000261145,Track1,0
syn_00601,Container,31756.0,7,TAURANGA,0.000283431,Track1,0
syn_00602,Container,52190.0,7,AUCKLAND,0.000358269,Track1,0
syn_00603,Container,80409.0,5,NAPIER,0.000149419,Track1,0
syn_00604,Container,50567.0,5,LYTTELTON,0.000171626,Track1,0
syn_00605,RoRo,14906.0,5,AUCKLAND,0.000268774,Track1,0
syn_00606,Container,53327.0,6,NEW PLYMOUTH,0.000260229,Track1,0
syn_00607,RoRo,12988.0,7,TAURANGA,0.000316789,Track1,0
syn_00608,Container,30813.0,7,AUCKLAND,0.00028655,Track1,0
syn_00609,RoRo,17237.0,7,AUCKLAND,0.000377285,Track1,0
syn_00610,Container,50604.0,7,AUCKLAND,0.000310318,Track1,0
syn_00611,Container,69653.0,5,AUCKLAND,0.000311641,Track1,0
syn_00612,Container,49842.0,7,AUCKLAND,0.000218767,Track1,0
syn_00613,RoRo,17237.0,6,AUCKLAND,0.000338637,Track1,0
syn_00614,RoRo,12988.0,7,AUCKLAND,0.00033607,Track1,0
syn_00615,RoRo,12988.0,7,AUCKLAND,0.000357216,Track1,0
syn_00616,Container,23252.0,7,AUCKLAND,0.000269481,Track1,0
syn_00617,Container,50604.0,7,NEW PLYMOUTH,0.000165884,Track1,0
syn_00618,RoRo,14348.0,5,AUCKLAND,0.000278388,Track1,0
syn_00619,Container,53050.0,7,NAPIER,0.000295056,Track1,0
syn_00620,RoRo,15495.0,7,AUCKLAND,0.000321531,Track1,0
syn_00621,Container,51807.0,6,AUCKLAND,0.000319783,Track1,0
syn_00622,Container,53870.0,5,LYTTELTON,0.000171459,Track1,0
syn_00623,Reefer,12313.0,7,AUCKLAND,0.000344071,Track1,0
syn_00624,Container,65364.0,5,AUCKLAND,0.000274898,Track1,0
syn_00625,Tanker,49849.0,5,AUCKLAND,0.000232112,Track1,0
syn_00626,Container,48169.0,7,WELLINGTON,0.000186464,Track1,0
syn_00627,RoRo,12988.0,7,AUCKLAND,0.000351592,Track1,0
syn_00628,Container,23252.0,7,AUCKLAND,0.000255711,Track1,0
syn_00629,Container,51850.0,7,AUCKLAND,0.000373822,Track1,0
syn_00630,Container,51850.0,7,AUCKLAND,0.000345923,Track1,0
syn_00631,Container,39422.0,5,PORT CHALMERS,0.00015654,Track1,0
syn_00632,RoRo,14906.0,7,AUCKLAND,0.000329963,Track1,0
syn_00633,Container,30721.0,7,AUCKLAND,0.000260625,Track1,0
syn_00634,Reefer,12354.0,7,NEW PLYMOUTH,0.000250791,Track1,0
syn_00635,Container,68038.0,7,TAURANGA,0.000317059,Track1,0
syn_00636,Container,23252.0,7,PORT CHALMERS,0.000182016,Track1,0
syn_00637,Container,24663.0,7,AUCKLAND,0.000260315,Track1,0
syn_00638,Container,38004.0,7,TAURANGA,0.000233097,Track1,0
syn_00639,RoRo,15128.0,7,AUCKLAND,0.000345259,Track1,0
syn_00640,RoRo,12867.0,7,TAURANGA,0.000309061,Track1,0
syn_00641,Container,23252.0,7,AUCKLAND,0.000181911,Track1,0
syn_00642,Container,53124.0,7,AUCKLAND,0.000358786,Track1,0
syn_00643,Container,30813.0,7,AUCKLAND,0.000275728,Track1,0
syn_00644,Container,65364.0,5,TIMARU,0.000155211,Track1,0
syn_00645,RoRo,18855.0,7,NEW PLYMOUTH,0.000301204,Track1,0
syn_00646,Container,54405.0,7,TAURANGA,0.000180483,Track1,0
syn_00647,RoRo,15089.0,5,NEW PLYMOUTH,0.000213915,Track1,0
syn_00648,Container,30814.0,5,TIMARU,0.000131032,Track1,0
syn_00649,RoRo,18918.0,7,WELLINGTON,0.000365684,Track1,0
syn_00650,Container,53278.0,7,AUCKLAND,0.000350469,Track1,0
syn_00651,Tanker,49990.0,7,AUCKLAND,0.000309718,Track1,0
syn_00652,Reefer,12354.0,5,WELLINGTON,0.000213096,Track1,0
syn_00653,Tanker,49999.0,6,NELSON,0.000143747,Track1,0
syn_00654,Container,23482.0,5,AUCKLAND,0.000198127,Track1,0
syn_00655,Container,69107.0,7,NAPIER,0.000241877,Track1,0
syn_00656,Container,50985.0,7,AUCKLAND,0.000364826,Track1,0
syn_00657,Container,52216.0,7,AUCKLAND,0.000359581,Track1,0
syn_00658,Container,39383.0,7,TAURANGA,0.000322444,Track1,0
syn_00659,RoRo,20581.0,7,AUCKLAND,0.000480895,Track1,0
syn_00660,Container,52190.0,7,AUCKLAND,0.000340956,Track1,0
syn_00661,Container,54405.0,7,NEW PLYMOUTH,0.000192506,Track1,0
syn_00662,Tanker,22292.0,7,AUCKLAND,0.000199396,Track1,0
syn_00663,RoRo,14906.0,7,LYTTELTON,0.000310465,Track1,0
syn_00664,Reefer,12313.0,7,AUCKLAND,0.000372592,Track1,0
syn_00665,Container,53870.0,7,NELSON,0.000235294,Track1,0
syn_00666,Container,50567.0,7,AUCKLAND,0.000312345,Track1,0
syn_00667,RoRo,12909.0,7,AUCKLAND,0.000382609,Track1,0
syn_00668,Container,65937.0,5,TIMARU,0.000169543,Track1,0
syn_00669,Container,69107.0,7,AUCKLAND,0.000342411,Track1,0
syn_00670,RoRo,12988.0,7,NELSON,0.000275238,Track1,0
syn_00671,Container,51737.0,5,NEW PLYMOUTH,0.00015842,Track1,0
syn_00672,Reefer,10630.0,5,TIMARU,0.000149231,Track1,0
syn_00673,Container,38004.0,7,AUCKLAND,0.000283125,Track1,0
syn_00674,Container,80293.0,5,NELSON,0.000180651,Track1,0
syn_00675,Container,24157.0,7,AUCKLAND,0.00024032,Track1,0
syn_00676,General Cargo,5488.0,7,AUCKLAND,0.000190871,Track1,0
syn_00677,Container,34362.0,7,AUCKLAND,0.000241166,Track1,0
syn_00678,Container,36307.0,7,WELLINGTON,0.00016154,Track1,0
syn_00679,Container,30700.0,7,AUCKLAND,0.000276245,Track1,0
syn_00680,Container,65364.0,5,AUCKLAND,0.000274047,Track1,0
syn_00681,RoRo,14906.0,7,AUCKLAND,0.000384349,Track1,0
syn_00682,Container,65710.0,5,TIMARU,0.000204303,Track1,0
syn_00683,Container,53870.0,6,AUCKLAND,0.00028104,Track1,0
syn_00684,RoRo,12988.0,7,AUCKLAND,0.000316874,Track1,0
syn_00685,General Cargo,31288.0,7,LYTTELTON,0.000292014,Track1,0
syn_00686,Container,80115.0,6,AUCKLAND,0.000338207,Track1,0
syn_00687,Reefer,12354.0,7,AUCKLAND,0.000330299,Track1,0
syn_00688,Container,50604.0,5,AUCKLAND,0.000317786,Track1,0
syn_00689,Container,53278.0,5,AUCKLAND,0.000326906,Track1,0
syn_00690,RoRo,16837.0,6,AUCKLAND,0.000234824,Track1,0
syn_00691,Container,42614.0,7,TAURANGA,0.000284264,Track1,0
syn_00692,RoRo,19531.0,7,AUCKLAND,0.000390732,Track1,0
syn_00693,Container,50985.0,7,TAURANGA,0.000318107,Track1,0
syn_00694,Container,30813.0,7,PORT CHALMERS,0.000189474,Track1,0
syn_00695,RoRo,14906.0,7,AUCKLAND,0.000353973,Track1,0
syn_00696,Tanker,12689.0,7,TAURANGA,0.000158856,Track1,0
syn_00697,Container,38666.0,7,AUCKLAND,0.000299732,Track1,0
syn_00698,Container,69107.0,7,AUCKLAND,0.000319287,Track1,0
syn_00699,Reefer,9709.0,7,AUCKLAND,0.000292338,Track1,0
syn_00700,Container,21475.0,5,AUCKLAND,0.000172519,Track1,0
syn_00701,Container,23252.0,7,NEW PLYMOUTH,0.000162504,Track1,0
syn_00702,Container,13809.0,7,AUCKLAND,0.000149711,Track1,0
syn_00703,Container,69107.0,5,AUCKLAND,0.000200378,Track1,0
syn_00704,RoRo,15261.0,7,AUCKLAND,0.00036201,Track1,0
syn_00705,Container,12502.0,5,PORT CHALMERS,0.000102094,Track1,0
syn_00706,RoRo,14996.0,7,AUCKLAND,0.00035193,Track1,0
syn_00707,Container,80115.0,7,AUCKLAND,0.000366124,Track1,0
syn_00708,Bulker,37704.0,7,AUCKLAND,0.000289426,Track1,0
syn_00709,Container,39200.0,7,AUCKLAND,0.000233334,Track1,0
syn_00710,Container,50595.0,7,NEW PLYMOUTH,0.00031129,Track1,0
syn_00711,RoRo,14906.0,6,LYTTELTON,0.000292213,Track1,0
syn_00712,Tanker,49859.0,5,TAURANGA,0.00023891,Track1,0
syn_00713,Container,38975.0,7,TAURANGA,0.000307008,Track1,0
syn_00714,General Cargo,12303.0,7,AUCKLAND,0.000283817,Track1,0
syn_00715,Container,40208.0,7,AUCKLAND,0.000307301,Track1,0
syn_00716,Container,80409.0,7,GISBORNE,0.000392996,Track1,0
syn_00717,Tanker,16297.0,7,NAPIER,0.000170176,Track1,0
syn_00718,Container,66583.0,6,NAPIER,0.000252949,Track1,0
syn_00719,RoRo,14906.0,5,PORT CHALMERS,0.000172766,Track1,0
syn_00720,RoRo,19381.0,7,NEW PLYMOUTH,0.00028707,Track1,0
syn_00721,RoRo,12988.0,6,AUCKLAND,0.000306703,Track1,0
syn_00722,Container,50985.0,7,AUCKLAND,0.000340989,Track1,0
syn_00723,Container,50567.0,6,AUCKLAND,0.000329414,Track1,0
syn_00724,Container,50595.0,5,AUCKLAND,0.000235289,Track1,0
syn_00725,Container,53278.0,6,PORT CHALMERS,0.000188418,Track1,0
syn_00726,Container,30721.0,5,TAURANGA,0.000195768,Track1,0
syn_00727,RoRo,15068.0,7,AUCKLAND,0.000386464,Track1,0
syn_00728,RoRo,15261.0,6,AUCKLAND,0.000326518,Track1,0
syn_00729,Reefer,12354.0,7,AUCKLAND,0.000319034,Track1,0
syn_00730,Container,62007.0,7,AUCKLAND,0.000415161,Track1,0
syn_00731,Container,50985.0,6,AUCKLAND,0.000328738,Track1,0
syn_00732,RoRo,15261.0,7,TAURANGA,0.000308652,Track1,0
syn_00733,Container,23524.0,5,LYTTELTON,7.37e-05,Track1,0
syn_00734,Container,30700.0,7,AUCKLAND,0.000232617,Track1,0
syn_00735,Container,51737.0,7,NAPIER,0.000326239,Track1,0
syn_00736,RoRo,15089.0,7,AUCKLAND,0.000361748,Track1,0
syn_00737,RoRo,15089.0,6,NEW PLYMOUTH,0.000199422,Track1,0
syn_00738,RoRo,18918.0,7,AUCKLAND,0.000395555,Track1,0
syn_00739,General Cargo,5488.0,7,AUCKLAND,0.000107575,Track1,0
syn_00740,Container,80115.0,7,AUCKLAND,0.000455461,Track1,0
syn_00741,Container,51731.0,7,AUCKLAND,0.00038784,Track1,0
syn_00742,Tanker,16297.0,7,PORT CHALMERS,0.000142915,Track1,0
syn_00743,Container,52216.0,7,TIMARU,0.000210563,Track1,0
syn_00744,Container,53327.0,7,NEW PLYMOUTH,0.000316926,Track1,0
syn_00745,RoRo,14906.0,5,TAURANGA,0.000249511,Track1,0
syn_00746,RoRo,18864.0,5,TIMARU,0.000191903,Track1,0
syn_00747,Container,23524.0,7,AUCKLAND,0.000215753,Track1,0
syn_00748,Container,40208.0,7,LYTTELTON,0.000180037,Track1,0
syn_00749,RoRo,22815.0,7,AUCKLAND,0.000413373,Track1,0
syn_00750,Container,65937.0,5,WELLINGTON,0.000125262,Track1,0
syn_00751,RoRo,22815.0,5,LYTTELTON,0.000204645,Track1,0
syn_00752,RoRo,12221.0,7,AUCKLAND,0.000305602,Track1,0
syn_00753,RoRo,12988.0,6,TAURANGA,0.00032105,Track1,0
syn_00754,RoRo,15154.0,7,NEW PLYMOUTH,0.000290749,Track1,0
